date,open,high,low,close,volume,adj_close,returns,log_returns,volatility
2024-01-15,41732.35,43400.43,41718.05,42511.1,40269.89303,42511.1,0.018660583456239666,0.01848861088034885,0.03194379289207374
2024-01-16,42511.1,43578.01,42050.0,43137.95,45045.74589,43137.95,0.014745560571238991,0.014637901828299413,0.033559361099628156
2024-01-17,43137.94,43198.0,42200.69,42776.1,33266.21388,42776.1,-0.008388205744593757,-0.008423584725432613,0.03232165574170103
2024-01-18,42776.09,42930.0,40683.28,41327.5,43907.51641,41327.5,-0.0338647048234878,-0.03445139745815894,0.03321998116834522
2024-01-19,41327.51,42196.86,40280.0,41659.03,48342.74559,41659.03,0.008022019236585853,0.007990013891329613,0.020148353229727443
2024-01-20,41659.03,41872.56,41456.3,41696.04,15923.99493,41696.04,0.0008884028264701804,0.0008880084302503328,0.02012266648121542
2024-01-21,41696.05,41881.39,41500.98,41580.33,11730.16301,41580.33,-0.00277508367701107,-0.002778941360300473,0.01758134446071411
2024-01-22,41580.32,41689.65,39431.58,39568.02,55426.19911,39568.02,-0.048395719803089654,-0.049606002668420156,0.022928287792626918
2024-01-23,39568.02,40176.74,38555.0,39897.6,57956.63351,39897.6,0.008329453937801379,0.008294955472882228,0.021880010935008833
2024-01-24,39897.59,40555.0,39484.19,40084.88,39293.82861,40084.88,0.004694016682707636,0.004683034141144241,0.022673001966082715
2024-01-25,40084.89,40300.24,39550.0,39961.09,31022.11853,39961.09,-0.003088196846292135,-0.003092975166303934,0.01986062337837458
2024-01-26,39961.09,42246.82,39822.52,41823.51,47384.96726,41823.51,0.04660583582680067,0.04555239092628425,0.02774315114576798
2024-01-27,41823.51,42200.0,41394.34,42120.63,16224.41667,42120.63,0.007104138318376307,0.00707902280697713,0.027842233514051924
2024-01-28,42120.63,42842.68,41620.81,42031.06,27294.99838,42031.06,-0.0021265114030820653,-0.002128775638974226,0.02782561493004949
2024-01-29,42031.05,43333.0,41804.88,43302.7,31542.74207,43302.7,0.03025476873531141,0.029806119942710457,0.01843999160413791
2024-01-30,43302.71,43882.36,42683.99,42941.1,37619.24546,42941.1,-0.008350518558888909,-0.008385579459892248,0.020158417419934092
2024-01-31,42941.1,43745.11,42276.84,42580.0,39871.13688,42580.0,-0.008409193057467013,-0.008444749797383772,0.021383237182967755
2024-02-01,42580.0,43285.13,41884.28,43082.94,35231.04664,43082.94,0.011811648661343321,0.011742435619609937,0.02072768317067506
2024-02-02,43082.95,43488.0,42546.79,43200.0,29672.14418,43200.0,0.0027170847671955656,0.0027134001651212595,0.013552984613022005
2024-02-03,43199.99,43380.01,42880.0,43011.09,12033.40998,43011.09,-0.004372916666666726,-0.004382505832045197,0.013905354542185453
2024-02-04,43011.1,43119.04,42222.0,42582.88,17066.89404,42582.88,-0.00995580442160382,-0.010005694851545816,0.014686395029770623
2024-02-05,42582.88,43569.76,42258.1,42708.7,29467.75905,42708.7,0.0029547085589325395,0.002950351987088814,0.008040229817738637
2024-02-06,42708.7,43399.98,42574.0,43098.95,24675.85433,43098.95,0.009137482526979213,0.009095988310426472,0.00842538313657026
2024-02-07,43098.96,44396.5,42788.0,44349.6,34392.59915,44349.6,0.029018108329785353,0.028605054685199374,0.012620227430026047
2024-02-08,44349.6,45614.3,44331.1,45288.65,45439.62231,45288.65,0.021173809910348673,0.02095275967005496,0.013792591616752923
2024-02-09,45288.66,48200.0,45242.12,47132.77,73503.481,47132.77,0.04071925305788526,0.039912063594217916,0.01841914580933914
2024-02-10,47132.78,48170.0,46800.0,47751.09,24802.35936,47751.09,0.013118685789101692,0.013033381077871586,0.016840915646242852
2024-02-11,47751.08,48592.66,47557.16,48299.99,29958.80837,48299.99,0.011495025558578842,0.01142945972783506,0.013027596416662837
2024-02-12,48300.0,50334.82,47710.01,49917.27,59009.96705,49917.27,0.03348406490353306,0.03293568144658824,0.01214119074448689
2024-02-13,49917.28,50368.61,48300.95,49699.59,55551.56706,49699.59,-0.004360815405169416,-0.004370351494182536,0.015296304109086967
2024-02-14,49699.6,52043.71,49225.01,51795.17,57046.37401,51795.17,0.04216493536465804,0.041300218103198914,0.01718365900669595
2024-02-15,51795.17,52816.62,51314.0,51880.0,53816.03055,51880.0,0.001637797501195637,0.0016364577734705157,0.018939665865580282
2024-02-16,51880.01,52572.08,51566.0,52124.11,37772.25318,52124.11,0.004705281418658558,0.004694246184426713,0.017096320794734
2024-02-17,52124.1,52162.82,50625.0,51642.64,25674.00622,51642.64,-0.00923699224792518,-0.009279917800631372,0.01935890693867167
2024-02-18,51642.64,52377.0,51163.28,52137.67,21992.10363,52137.67,0.009585683458475325,0.009540032294676114,0.01937100194255992
2024-02-19,52137.68,52488.77,51677.0,51774.73,29534.99432,51774.73,-0.0069611856456185395,-0.00698552773070659,0.01754100498547733
2024-02-20,51774.74,52985.0,50760.37,52258.82,49614.47318,52258.82,0.009349928044047662,0.009306488030900633,0.017032487976241118
2024-02-21,52258.82,52366.8,50625.0,51849.39,43079.40049,51849.39,-0.007834658340927003,-0.007865510526459354,0.008155456274633719
2024-02-22,51849.38,52065.78,50940.78,51288.42,35309.44574,51288.42,-0.010819220824005882,-0.01087817419895304,0.009089444004976502
2024-02-23,51288.42,51548.54,50521.0,50744.15,30545.79544,50744.15,-0.010611947102289299,-0.010668655359765033,0.009161522147154733
2024-02-24,50744.15,51698.0,50585.0,51568.22,16560.4211,51568.22,0.016239704478250294,0.016109250933854777,0.011419175478098002
2024-02-25,51568.21,51958.55,51279.8,51728.85,18721.63159,51728.85,0.0031149029382824267,0.0031100616788884284,0.010741483164619224
2024-02-26,51728.85,54910.0,50901.44,54476.47,51256.72199,54476.47,0.05311581448263403,0.051753212367562834,0.022651799326866114
2024-02-27,54476.48,57588.15,54450.13,57037.34,67194.98562,57037.34,0.04700873606531397,0.045937275755513214,0.02718135831006721
2024-02-28,57037.35,64000.0,56691.85,62432.1,118763.46984,62432.1,0.09458295215029322,0.09037342510456357,0.03911349120337376
2024-02-29,62432.11,63676.35,60364.7,61130.98,78425.07603,61130.98,-0.020840561185672013,-0.021060790861507746,0.04089349276475025
2024-03-01,61130.99,63114.23,60777.0,62387.9,47737.93473,62387.9,0.02056109684484042,0.02035257099534111,0.03781217035791663
2024-03-02,62387.9,62433.19,61561.12,61987.28,25534.73659,61987.28,-0.006421437490282567,-0.006442143609634661,0.04013906420598958
2024-03-03,61987.28,63231.88,61320.0,63113.97,28994.90903,63113.97,0.018176148396896963,0.018012936948412033,0.03901430120522801
2024-03-04,63113.97,68499.0,62300.0,68245.71,84835.16005,68245.71,0.08130909844524137,0.07817243529189463,0.04310486070098228
2024-03-05,68245.71,69000.0,59005.0,63724.01,132696.7813,63724.01,-0.0662561793261438,-0.06855316030923639,0.056391881590009574
2024-03-06,63724.01,67641.1,62779.14,66074.04,78738.85491,66074.04,0.03687825044280779,0.03621451680304252,0.04657505051346137
2024-03-07,66074.04,67980.0,65551.0,66823.17,53059.8869,66823.17,0.011337735667442228,0.011273945248864211,0.0446817654672022
2024-03-08,66823.18,69990.0,66082.66,68124.19,74261.932842,68124.19,0.01946959415424332,0.019282486315176334,0.044655544703803986
2024-03-09,68124.2,68541.1,67861.1,68313.27,19872.89743,68313.27,0.002775519239201163,0.0027716745979517753,0.044103649251059786
2024-03-10,68313.28,69887.61,68094.75,68955.88,38404.66835,68955.88,0.009406810711886537,0.009362842188647231,0.0441167379316059
2024-03-11,68955.88,72800.0,67024.96,72078.1,75292.825726,72078.1,0.04527851721999632,0.044283373561153284,0.03630517498902915
2024-03-12,72078.1,73000.0,68620.82,71452.01,68783.546691,71452.01,-0.008686272251904659,-0.008724217811494954,0.018937770564131807
2024-03-13,71452.0,73650.25,71333.31,73072.41,52659.711647,73072.41,0.02267815838910625,0.022424831790492365,0.01707737732521015
2024-03-14,73072.4,73777.0,68555.0,71388.94,71757.628746,71388.94,-0.02303838069662678,-0.02330791194500903,0.022314417565009036
2024-03-15,71388.94,72419.71,65600.0,69499.85,103334.03546,69499.85,-0.026461942143979122,-0.02681836109117046,0.02548935474104889
2024-03-16,69499.84,70043.0,64780.0,65300.63,55926.95336,65300.63,-0.06042056205876711,-0.062322910279710986,0.03504050589564906
2024-03-17,65300.64,68904.4,64533.0,68393.48,49742.21589,68393.48,0.04736324902225286,0.046275814432356635,0.04033871932384879
2024-03-18,68393.47,68956.0,66565.2,67609.99,55691.08088,67609.99,-0.011455624132592601,-0.01152174525222046,0.03495533429398662
2024-03-19,67610.0,68124.11,61555.0,61937.4,101005.32487,61937.4,-0.08390165417862072,-0.08763155563733493,0.045087376956873176
2024-03-20,61937.41,68100.0,60775.0,67840.51,90420.58592,67840.51,0.09530768162693293,0.09103531158594273,0.061670149310302076
2024-03-21,67840.51,68240.47,64529.01,65501.27,53357.48002,65501.27,-0.034481462477213065,-0.03508997737785613,0.06225492018633116
2024-03-22,65501.28,66649.62,62260.0,63796.64,51482.37821,63796.64,-0.026024380901316868,-0.026369007379098856,0.06223653104262324
2024-03-23,63796.64,65999.0,63000.0,63990.01,26410.11409,63990.01,0.003031037371247214,0.003026453038660462,0.05824978885972889
2024-03-24,63990.02,67628.69,63772.29,67209.99,31395.78015,67209.99,0.05032004214407837,0.04909491976870599,0.058671957914034976
2024-03-25,67210.0,71150.0,66385.06,69880.01,53431.14486,69880.01,0.039726534701165495,0.038957731173826136,0.060322025280205964
2024-03-26,69880.0,71561.1,69280.0,69988.0,38934.38417,69988.0,0.0015453632591067024,0.0015441704140665396,0.04596865667594467
2024-03-27,69987.99,71769.54,68359.18,69469.99,49119.35685,69469.99,-0.007401411670572067,-0.007428938024621631,0.03146675145540204
2024-03-28,69469.99,71552.06,68903.62,70780.6,35439.03239,70780.6,0.018865844086057848,0.01869009109453202,0.026752326878721814
2024-03-29,70780.6,70916.16,69009.0,69850.54,25445.08353,69850.54,-0.01314004119772949,-0.01322713532737063,0.024052262024875655
2024-03-30,69850.53,70321.1,69540.0,69582.18,13644.61142,69582.18,-0.0038419173280550556,-0.0038493164497219014,0.024672567930812996
2024-03-31,69582.17,71366.0,69562.99,71280.01,19396.34433,71280.01,0.024400356528065048,0.024107423379159526,0.019395632944908665
2024-04-01,71280.0,71288.23,68062.86,69649.8,41445.32039,69649.8,-0.022870507453632394,-0.02313609473301786,0.01692185721009396
2024-04-02,69649.81,69674.23,64550.0,65463.99,71799.82793,65463.99,-0.0600979471584987,-0.06197960825197718,0.02811172097697841
2024-04-03,65463.99,66903.63,64493.07,65963.28,39887.21778,65963.28,0.007626941162614864,0.007598003093028574,0.028832590966158818
2024-04-04,65963.27,69309.91,65064.52,68487.79,41510.48453,68487.79,0.03827144435510177,0.03755725764251874,0.032441979935977784
2024-04-05,68487.8,68756.67,65952.56,67820.62,37915.23073,67820.62,-0.009741444423889245,-0.009789202703133824,0.032311685080773825
2024-04-06,67820.63,69692.0,67447.83,68896.0,20134.28919,68896.0,0.01585623959202964,0.015731842680183246,0.03314928954983028
2024-04-07,68896.0,70326.29,68824.0,69360.39,21534.74433,69360.39,0.006740449372967916,0.006717834111896003,0.031532209431663606
2024-04-08,69360.38,72797.99,69043.24,71620.0,45723.87624,71620.0,0.03257781566683815,0.03205840927643814,0.0327829709574337
2024-04-09,71620.0,71758.19,68210.0,69146.0,39293.90242,69146.0,-0.034543423624685876,-0.03515415339654028,0.024861243399437516
2024-04-10,69146.0,71172.08,67518.0,70631.08,42006.02377,70631.08,0.02147745350417951,0.02125006308303191,0.025362266746567344
2024-04-11,70631.08,71305.89,69567.21,70006.23,31917.25595,70006.23,-0.008846672031632585,-0.00888603616768445,0.022755316324797516
2024-04-12,70006.22,71227.46,65086.86,67116.52,56072.86229,67116.52,-0.04127789769567636,-0.04215402471169341,0.02824194896639537
2024-04-13,67116.52,67929.0,60660.57,63924.51,71395.22019,63924.51,-0.047559229828960214,-0.04872735746222276,0.031823374024603016
2024-04-14,63924.52,65840.0,62134.0,65661.84,61599.17818,65661.84,0.027177838359652595,0.026815078915186055,0.034464960931991175
2024-04-15,65661.85,66867.07,62274.4,63419.99,52389.53069,63419.99,-0.034142357265650736,-0.03473882339914055,0.030614134551617427
2024-04-16,63419.99,64365.0,61600.0,63793.39,53435.29331,63793.39,0.005887733504845949,0.005870468536476564,0.030526082603385893
2024-04-17,63793.4,64499.0,59678.16,61277.37,50610.54509,61277.37,-0.03944013635268473,-0.040238973210926274,0.028313844276764137
2024-04-18,61277.38,64117.09,60803.35,63470.08,43601.60918,63470.08,0.03578335689015377,0.035158006998813135,0.03533161228892472
2024-04-19,63470.09,65450.0,59600.01,63818.01,69774.30271,63818.01,0.005481795516879773,0.005466825160537417,0.03355062282753835
2024-04-20,63818.01,65419.0,63090.07,64940.59,23137.42975,64940.59,0.017590332258871744,0.01743741302682119,0.029058562852572453
2024-04-21,64940.58,65695.56,64237.5,64941.15,19316.42152,64941.15,8.623266280816111e-06,8.623229100669178e-06,0.02697118473805663
2024-04-22,64941.15,67232.35,64500.0,66819.32,31397.99371,66819.32,0.028921107802987844,0.028510785110948657,0.024584438410291436
2024-04-23,66819.32,67183.01,65765.81,66414.0,22599.90004,66414.0,-0.0060659102786441155,-0.006084382651452649,0.025143943977497245
2024-04-24,66414.0,67070.43,63606.06,64289.59,33595.69637,64289.59,-0.031987382178456425,-0.03251015685090299,0.0229601592703271
2024-04-25,64289.58,65297.94,62794.0,64498.34,31341.46338,64498.34,0.003247026462604552,0.0032417662557915235,0.019166769363672745
2024-04-26,64498.33,64820.01,63297.48,63770.01,27085.19346,63770.01,-0.0112922286061935,-0.011356469895713836,0.01976474321097208
2024-04-27,63770.0,63923.41,62391.24,63461.98,20933.06052,63461.98,-0.004830326982856015,-0.004842030716018614,0.018205635405294313
2024-04-28,63461.98,64370.0,62781.0,63118.62,16949.20005,63118.62,-0.0054104835682718955,-0.005425173243951366,0.01816446818432306
2024-04-29,63118.62,64228.35,61765.53,63866.0,28150.22947,63866.0,0.01184087991784355,0.01177132522006203,0.013589116275186814
2024-04-30,63866.0,64734.0,59191.6,60672.0,54947.65535,60672.0,-0.05001096044843889,-0.051304831768252054,0.021360766883068157
2024-05-01,60672.01,60841.63,56552.82,58364.97,81166.46823,58364.97,-0.03802462420886077,-0.03876642553474422,0.022370397938410305
2024-05-02,58364.97,59625.0,56911.84,59060.61,47583.81961,59060.61,0.011918793070569533,0.011848323644138173,0.023655407426518088
2024-05-03,59060.6,63333.0,58811.32,62882.01,43628.40143,62882.01,0.06470302287768459,0.06269590851696512,0.0375378929714883
2024-05-04,62882.01,64540.0,62541.03,63892.04,24368.69282,63892.04,0.016062304624168355,0.01593467072506892,0.0380470098065532
2024-05-05,63892.03,64646.0,62822.17,64012.0,18526.75029,64012.0,0.0018775421789631874,0.0018757817997593531,0.037923264796318364
2024-05-06,64012.0,65500.0,62700.0,63165.19,34674.91949,63165.19,-0.013228925826407556,-0.013317207511333138,0.03809115376805338
2024-05-07,63165.18,64422.41,62261.0,62312.08,25598.79472,62312.08,-0.013506014942723965,-0.013598050793730939,0.032317358178456254
2024-05-08,62312.07,63020.22,60888.0,61193.03,26121.19004,61193.03,-0.01795879707433945,-0.018122013335120257,0.02862032593765256
2024-05-09,61193.03,63429.03,60630.0,63074.01,30660.8061,63074.01,0.030738468090238502,0.030275504659909153,0.029996651591466226
2024-05-10,63074.0,63469.13,60187.12,60799.99,36529.34025,60799.99,-0.03605320162773862,-0.03671917430504504,0.02250641042521786
2024-05-11,60799.99,61515.0,60487.09,60825.99,13374.56936,60825.99,0.0004276316492815013,0.0004275402409262431,0.020829641303758736
2024-05-12,60825.99,61888.0,60610.0,61483.99,12753.13236,61483.99,0.010817744191257805,0.01075965097938284,0.021707044161822894
2024-05-13,61484.0,63450.0,60749.21,62940.08,32733.41839,62940.08,0.02368242529478004,0.023406346968515828,0.023899761069715236
2024-05-14,62940.09,63118.36,61142.77,61577.49,29088.72041,61577.49,-0.021649003306001613,-0.021886781008613777,0.024831691987079293
2024-05-15,61577.49,66444.16,61319.47,66206.5,43559.74719,66206.5,0.0751737363767182,0.07248226375544757,0.03664038542577597
2024-05-16,66206.51,66752.01,64602.77,65235.21,31106.3671,65235.21,-0.014670613912531216,-0.014779291590717515,0.036763983923959284
2024-05-17,65235.21,67451.2,65106.38,67024.0,26292.23409,67024.0,0.027420621471134998,0.027051410361314365,0.032408370199935525
2024-05-18,67024.0,67400.01,66600.0,66915.2,14441.25774,66915.2,-0.0016232991167343114,-0.0016246180943355483,0.03256523906057492
2024-05-19,66915.2,67700.0,65857.25,66274.01,18025.30409,66274.01,-0.009582127827459264,-0.00962833180615985,0.03380389596259705
2024-05-20,66274.0,71515.56,66060.31,71446.62,50816.7011,71446.62,0.07804884599558704,0.07515278314448008,0.04231128681566205
2024-05-21,71446.62,71979.0,69162.94,70148.34,49607.4336,70148.34,-0.018171328468722492,-0.018338454758227797,0.04177118422692302
2024-05-22,70148.34,70666.0,68842.19,69166.62,27673.18026,69166.62,-0.013994914206095221,-0.014093766386815483,0.03501883508283309
2024-05-23,69166.62,70096.12,66312.16,67969.65,40513.17374,67969.65,-0.017305602037514634,-0.017457094288918538,0.03530081128811353
2024-05-24,67969.66,69250.0,66600.12,68549.99,28095.83664,68549.99,0.008538222574340226,0.008501978114690344,0.03412870744857002
2024-05-25,68549.99,69610.0,68500.0,69290.57,12130.39418,69290.57,0.010803502670095222,0.01074556177134258,0.03412877259602052
2024-05-26,69290.56,69562.23,68128.01,68507.67,11872.11797,68507.67,-0.011298795781301996,-0.011363112097898122,0.03426092656890989
2024-05-27,68507.67,70687.56,68250.0,69436.43,23136.92737,69436.43,0.01355702215532939,0.013465947937329524,0.014233960125352002
2024-05-28,69436.43,69591.81,67277.91,68398.39,32622.97042,68398.39,-0.014949501292044975,-0.0150623714003808,0.013742258101475053
2024-05-29,68398.4,68935.68,67124.65,67652.42,23159.83149,67652.42,-0.010906250863507161,-0.010966160005080427,0.013395128897091883
2024-05-30,67652.41,69500.0,67128.0,68352.17,28478.2184,68352.17,0.01034331070492378,0.010290184685345129,0.012551205486850965
2024-05-31,68352.17,69044.1,66670.0,67540.01,26690.32184,67540.01,-0.011881992919902995,-0.011953148002230988,0.01284149783623762
2024-06-01,67540.01,67900.0,67428.44,67766.85,8837.66133,67766.85,0.0033586018124664996,0.003352974306247208,0.011871419123947877
2024-06-02,67766.84,68460.0,67257.47,67765.63,15426.32529,67765.63,-1.8002902599123516e-05,-1.800306465331948e-05,0.011327934994652239
2024-06-03,67765.62,70288.0,67612.48,68809.9,29633.374,68809.9,0.015410024226145236,0.015292495676779325,0.011752130777042602
2024-06-04,68809.89,71063.45,68567.32,70537.84,29619.78489,70537.84,0.025111793506457758,0.02480167347858517,0.013573597933738807
2024-06-05,70537.83,71758.0,70383.66,71108.0,28703.18082,71108.0,0.00808303741651284,0.008050544645661345,0.01176063600079908
2024-06-06,71108.0,71700.0,70117.64,70799.06,21842.00449,70799.06,-0.004344658828823844,-0.004354124285061161,0.012399482690125706
2024-06-07,70799.06,71997.02,68420.0,69355.6,35598.45045,69355.6,-0.020388123797123736,-0.020598830454873523,0.014568509243896481
2024-06-08,69355.6,69582.2,69168.02,69310.46,9773.82967,69310.46,-0.0006508486697541782,-0.00065106056369522,0.014671226452272734
2024-06-09,69310.46,69857.14,69130.24,69648.14,9890.56709,69648.14,0.004871991904252138,0.004860162159083764,0.014602346316473995
2024-06-10,69648.15,70195.94,69172.29,69540.0,17122.66941,69540.0,-0.0015526617078359672,-0.0015538683361776106,0.013780188689437603
2024-06-11,69540.0,69590.01,66051.0,67314.24,41436.01588,67314.24,-0.032006902502156986,-0.032530322415029955,0.014426650207744373
2024-06-12,67314.23,69999.0,66905.0,68263.99,37175.32356,68263.99,0.014109198885703833,0.014010590579490376,0.015580416221354263
2024-06-13,68263.98,68449.3,66251.78,66773.01,29079.55571,66773.01,-0.021841383722223218,-0.02208343776467173,0.016689117936568555
2024-06-14,66773.01,67370.24,65078.0,66043.99,28408.18797,66043.99,-0.010917884336799966,-0.010977921824138023,0.0159025322044251
2024-06-15,66043.99,66478.48,65857.1,66228.25,11451.80242,66228.25,0.0027899586321176173,0.0027860739213107213,0.016177087910811926
2024-06-16,66228.25,66998.7,66034.5,66676.87,9392.52223,66676.87,0.006773846508098869,0.006751007092293841,0.01641151852888639
2024-06-17,66676.86,67298.81,65130.0,66504.33,27386.16851,66504.33,-0.002587703951910103,-0.002591057844952401,0.016368407354366538
2024-06-18,66504.33,66588.23,64060.0,65175.32,42350.10244,65175.32,-0.019983811580388866,-0.020186188658431685,0.01361286134975971
2024-06-19,65175.32,65727.54,64666.0,64974.37,20060.79576,64974.37,-0.0030832222994838787,-0.0030879852219766885,0.010989118007923982
2024-06-20,64974.37,66482.94,64559.15,64869.99,24265.29031,64869.99,-0.0016064796011104887,-0.001607771373120505,0.008888462373987157
2024-06-21,64869.99,65066.66,63379.35,64143.56,25993.56442,64143.56,-0.011198244365383747,-0.011261416759841722,0.00892492448749856
2024-06-22,64143.56,64546.81,63943.82,64262.01,7308.95542,64262.01,0.0018466390078755168,0.001844936066219504,0.008809434271654475
2024-06-23,64262.01,64521.0,63178.32,63210.01,8224.45447,63210.01,-0.016370480786393027,-0.016505957689856198,0.008305685247580666
2024-06-24,63210.01,63369.8,58402.0,60293.3,52161.35414,60293.3,-0.04614316624851034,-0.04724168823827901,0.016360748113902774
2024-06-25,60293.3,62420.0,60257.06,61806.01,31189.24361,61806.01,0.025089189014368074,0.024779622477455705,0.021560613557522076
2024-06-26,61806.01,62487.81,60712.0,60864.99,22485.66463,60864.99,-0.015225380185519222,-0.015342476362678105,0.02164817219477676
2024-06-27,60864.98,62389.22,60606.63,61706.47,18344.28631,61706.47,0.013825353458531753,0.013730655086801458,0.02326246244390122
2024-06-28,61706.46,62225.31,60063.0,60427.84,24821.19255,60427.84,-0.020721165868020086,-0.020938861751513153,0.023828500672120716
2024-06-29,60427.84,61224.0,60383.77,60986.68,11509.55904,60986.68,0.009248055201046546,0.009205553774616642,0.0245054103071272
2024-06-30,60986.68,63058.76,60712.21,62772.01,17326.30136,62772.01,0.029274097229099905,0.028853793809744524,0.027539017371393533
2024-07-01,62772.01,63861.76,62497.2,62899.99,24547.10538,62899.99,0.002038806786655245,0.0020367312407112426,0.018963831019118377
2024-07-02,62900.0,63288.83,61806.28,62135.47,18573.11875,62135.47,-0.01215453293394797,-0.012229003319739846,0.01798640486926082
2024-07-03,62135.46,62285.94,59400.0,60208.58,32160.11127,60208.58,-0.031011111688702075,-0.0315021343281225,0.02107008404704529
2024-07-04,60208.57,60498.19,56771.0,57050.01,54568.77276,57050.01,-0.05246046327616427,-0.05388661548310068,0.02713249992932348
2024-07-05,57050.02,57546.0,53485.93,56628.79,81348.24756,56628.79,-0.007383346646214428,-0.007410738462197537,0.026787980493707692
2024-07-06,56628.79,58475.0,56018.0,58230.13,21651.31558,58230.13,0.02827784241902398,0.027885405242016163,0.02974191648403713
2024-07-07,58230.13,58449.46,55724.37,55857.81,19118.93918,55857.81,-0.040740420809639244,-0.04159356377998373,0.027511979335240633
2024-07-08,55857.81,58236.73,54260.16,56714.62,48090.2049,56714.62,0.015339126256471713,0.015222671228313616,0.029377915464046653
2024-07-09,56714.61,58296.0,56289.45,58050.0,27732.20788,58050.0,0.023545604290392763,0.023272682322844962,0.03272186447157383
2024-07-10,58050.0,59470.0,57157.79,57725.85,24951.73799,57725.85,-0.005583979328165345,-0.0055996280225802065,0.031277118481825815
2024-07-11,57725.85,59650.0,57050.0,57339.89,29761.05735,57339.89,-0.0066860860429079905,-0.006708538049520128,0.0237098987566505
2024-07-12,57339.89,58526.68,56542.47,57889.1,23652.4569,57889.1,0.009578148824491928,0.009532569171711086,0.02358064794312832
2024-07-13,57889.09,59850.0,57756.63,59204.02,15357.74519,59204.02,0.02271446610847283,0.022460333746386348,0.02267851705693293
2024-07-14,59204.01,61420.69,59194.01,60797.91,21178.33907,60797.91,0.026921989418961845,0.02656596839138983,0.013818283577079742
2024-07-15,60797.91,64900.0,60632.3,64724.14,38690.9782,64724.14,0.06457837119729937,0.06257882518464983,0.02424497439083204
2024-07-16,64724.06,65388.97,62373.24,65043.99,42530.52915,65043.99,0.0049417419837483045,0.004929571655444641,0.024716513960688684
2024-07-17,65044.0,66128.63,63854.0,64087.99,29567.52954,64087.99,-0.014697745325894074,-0.014806827344029673,0.026273179022643322
2024-07-18,64087.99,65133.3,63238.48,63987.92,22568.7225,63987.92,-0.001561447004345129,-0.0015626673332034774,0.02562056785919867
2024-07-19,63987.92,67386.0,63300.67,66660.0,35634.72739,66660.0,0.041759132036171875,0.040910757335444886,0.027106138142284388
2024-07-20,66660.01,67598.0,66222.46,67139.96,14386.92434,67139.96,0.007200120012001321,0.00717432290208512,0.027541425548044837
2024-07-21,67139.97,68366.66,65777.0,68165.34,21819.11191,68165.34,0.015272276003738927,0.015156828740989328,0.027294962874995613
2024-07-22,68165.35,68474.55,66559.97,67532.01,21451.04303,67532.01,-0.009291085469536275,-0.009334516829783621,0.018647001372031544
2024-07-23,67532.0,67750.98,65441.08,65936.01,31406.15316,65936.01,-0.023633237038257815,-0.023916981434216472,0.02183222499759392
2024-07-24,65936.0,67102.01,65111.0,65376.0,23082.56277,65376.0,-0.00849323457697837,-0.008529507623456263,0.021149516581671565
2024-07-25,65376.01,66175.49,63456.7,65799.95,35126.42934,65799.95,0.006484795643661334,0.006463859817351855,0.021076526902398685
2024-07-26,65799.95,68200.0,65722.63,67907.99,24244.36023,67907.99,0.0320371064111753,0.03153462223775808,0.01832917652790811
2024-07-27,67908.0,69399.99,66650.0,67896.5,31710.21921,67896.5,-0.00016919953012906053,-0.00016921384598440523,0.01824554861786538
2024-07-28,67896.49,68318.43,67066.66,68249.88,10868.69394,68249.88,0.005204686544961978,0.005191188977428364,0.01737757761261808
2024-07-29,68249.88,70079.99,66428.0,66784.69,36467.29633,66784.69,-0.02146802309396001,-0.02170181316434392,0.019029342111652022
2024-07-30,66784.68,67000.0,65302.67,66188.0,23132.25441,66188.0,-0.008934532749946156,-0.008974685027823451,0.01685862153040384
2024-07-31,66188.0,66849.24,64530.0,64628.0,22625.43905,64628.0,-0.023569227050220576,-0.02385142421501373,0.01904495680677131
2024-08-01,64628.01,65659.78,62302.0,65354.02,35542.26854,65354.02,0.011233830537847433,0.011171199683345215,0.019456437223062135
2024-08-02,65354.02,65596.14,61230.01,61498.33,38820.42937,61498.33,-0.05899698289408972,-0.06080893312569105,0.023784954979592272
2024-08-03,61498.34,62198.22,59850.0,60697.99,28034.71567,60697.99,-0.013014011925201907,-0.013099436128860992,0.023040647777000833
2024-08-04,60697.99,61117.63,57122.77,58161.0,31616.52003,58161.0,-0.04179693594466638,-0.04269555681819708,0.022797868562052747
2024-08-05,58161.0,58305.59,49000.0,54018.81,162065.59186,54018.81,-0.07121937380719046,-0.07388270778154322,0.02929997774454046
2024-08-06,54018.82,57040.99,53950.0,56022.01,55884.77676,56022.01,0.03708337891930613,0.03641232998749407,0.03841907717313873
2024-08-07,56022.0,57736.05,54558.62,55134.16,44269.37684,55134.16,-0.01584823536320812,-0.015975161468007117,0.03850729499013425
2024-08-08,55133.76,62745.14,54730.0,61685.99,48349.52949,61685.99,0.11883431252058596,0.11228735091416127,0.06573733708873483
2024-08-09,61686.0,61744.37,59535.0,60837.99,30972.48017,60837.99,-0.013747043696631933,-0.013842409307287744,0.061813501730256085
2024-08-10,60837.99,61470.58,60242.0,60923.51,9995.20621,60923.51,0.0014057006156844576,0.001404713543484379,0.06154559022841392
2024-08-11,60923.51,61858.0,58286.73,58712.59,19189.84512,58712.59,-0.03629009556409346,-0.036964958668207114,0.060922992041900666
2024-08-12,58712.59,60711.09,57642.21,59346.64,37009.91743,59346.64,0.0107992169992841,0.010741321896940523,0.05144460009477326
